id,url,product_id
00afdb7a-592b-4146-a4ff-d7a854bd6b21,https://brain.com.ua/static/images/prod_img/3/3/U0961533_5_1738426669.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
037a503b-5437-4598-8b9f-a650bec613e4,https://brain.com.ua/static/images/prod_img/3/3/U0961533_1738426664.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
0d4afa02-e6fb-4803-b0f3-387692c4023e,https://brain.com.ua/static/images/prod_img/2/6/U0961526_3_1738426592.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
0ed01a72-b3eb-45a7-aecf-1b3d4216ff1a,https://brain.com.ua/static/images/prod_img/3/2/U0961532_4_1738426657.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
1621ed27-66e6-4c74-9559-77b66f52eeaa,https://brain.com.ua/static/images/prod_img/2/6/U0961526_2_1738426591.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
16811bfa-20bc-4d80-9b49-66d601398b11,https://brain.com.ua/static/images/prod_img/3/1/U0961531_7_1738426650.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
230693d4-246e-4d3e-a152-fd8b0996d210,https://brain.com.ua/static/images/prod_img/2/6/U0961526_6_1738426596.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
24960f6d-2c2b-4dd5-ad8a-28d34f6d7f11,https://brain.com.ua/static/images/prod_img/3/4/U0961534_9_1738426684.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
2ec1ee8c-54b1-4777-a9b2-8a76bf6fd28d,https://brain.com.ua/static/images/prod_img/3/3/U0961533_2_1738426665.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
2faba844-7847-4d27-adc8-eba79d2b6378,https://brain.com.ua/static/images/prod_img/3/0/U0961530_9small_1738426642.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
3fe89e3c-60e6-433d-91bf-4e690b291c2e,https://brain.com.ua/static/images/prod_img/3/3/U0961533_3_1738426666.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
43730fd0-5670-42eb-8145-9ff57ae5537d,https://brain.com.ua/static/images/prod_img/3/1/U0961531_1738426643.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
46f43659-77b2-4c85-9d15-068ec43959e6,https://brain.com.ua/static/images/prod_img/2/6/U0961526_7_1738426597.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
47531af0-726f-476e-b67e-74e52befd91b,https://brain.com.ua/static/images/prod_img/3/0/U0961530_4small_1738426636.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
4a710341-f403-4777-9efc-0914b3ab10c0,https://brain.com.ua/static/images/prod_img/3/2/U0961532_6_1738426659.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
4f3167be-b9ce-42c7-a194-560fb3266f24,https://brain.com.ua/static/images/prod_img/3/3/U0961533_6_1738426670.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
543f29e5-feca-4647-93f9-c101a5367362,https://brain.com.ua/static/images/prod_img/3/1/U0961531_3_1738426645.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
5acf5fd1-4627-4738-bff9-c4052e1f1883,https://brain.com.ua/static/images/prod_img/3/1/U0961531_9_1738426652.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
5eab2d39-e47a-4ba4-a9c1-4bc1b64c9f60,https://brain.com.ua/static/images/prod_img/3/1/U0961531_8_1738426651.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
5f4cfc33-5db4-4020-8f53-ac66d85cd6fb,https://brain.com.ua/static/images/prod_img/3/0/U0961530_3small_1738426635.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
63050159-058c-4811-86e0-4de59dcee48e,https://brain.com.ua/static/images/prod_img/3/2/U0961532_9_1738426663.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
66010154-23c4-4551-a7fe-dcf213889d35,https://brain.com.ua/static/images/prod_img/3/0/U0961530_7small_1738426640.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
6a2418ed-f4b8-45af-93aa-ff7402a2976b,https://brain.com.ua/static/images/prod_img/3/2/U0961532_8_1738426662.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
73530236-11dc-4824-8fe1-77d241212397,https://brain.com.ua/static/images/prod_img/3/2/U0961532_1738426654.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
77e3a372-935d-42ba-8dcd-50dc3e427c9a,https://brain.com.ua/static/images/prod_img/3/0/U0961530_5small_1738426637.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
825a80ac-d643-43c0-9414-c2a808b3f05a,https://brain.com.ua/static/images/prod_img/3/4/U0961534_5_1738426679.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
86467ce3-3573-4f9f-9c84-77f12e97965b,https://brain.com.ua/static/images/prod_img/3/3/U0961533_8_1738426672.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
8d6d1f01-37d3-477c-a2ef-b05ee9d7993a,https://brain.com.ua/static/images/prod_img/3/4/U0961534_4_1738426678.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
8e4a7cf7-dfd6-4b36-98a4-e03f435ba804,https://brain.com.ua/static/images/prod_img/2/6/U0961526_8_1738426598.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
96233971-8a92-4fc4-9ebb-985dd36d8ca3,https://brain.com.ua/static/images/prod_img/3/2/U0961532_7_1738426661.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
99f95019-9e90-45f2-8c58-9af12848083c,https://brain.com.ua/static/images/prod_img/3/4/U0961534_1738426675.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
9f09a1d3-5a2d-43ed-bc01-df188c04f8bb,https://brain.com.ua/static/images/prod_img/3/0/U0961530_small_1738426633.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
a48935dd-107b-4834-9639-8357771f0665,https://brain.com.ua/static/images/prod_img/3/2/U0961532_3_1738426656.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
ae850d50-063f-447c-b225-637fe09d9c0e,https://brain.com.ua/static/images/prod_img/3/1/U0961531_2_1738426644.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
b2074d92-01cc-4697-b76c-9988f6524c4f,https://brain.com.ua/static/images/prod_img/3/3/U0961533_7_1738426671.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
b726cbd6-c53b-46a9-9dc8-67f67a2ab212,https://brain.com.ua/static/images/prod_img/3/4/U0961534_8_1738426683.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
c925b7c9-1e38-4007-8eaf-dea2f0e49c67,https://brain.com.ua/static/images/prod_img/3/2/U0961532_2_1738426655.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
cedd8b19-4473-4cf2-ba96-0995ff175a8f,https://brain.com.ua/static/images/prod_img/3/1/U0961531_6_1738426649.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
d285626a-37fc-4278-9777-9c05c2c7bf5a,https://brain.com.ua/static/images/prod_img/2/6/U0961526_4_1738426593.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
d4f97478-05f0-4665-ae65-16a9a1c1d367,https://brain.com.ua/static/images/prod_img/3/2/U0961532_5_1738426658.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
d5b6dc18-078e-4d2b-bbaf-49418ce6f0e3,https://brain.com.ua/static/images/prod_img/3/4/U0961534_3_1738426677.jpg,2c7abaed-52c5-4210-bc52-8ee361afefa4
