id,url,product_id
97f343e2-7bd0-4287-bfa3-c068d671afdb,https://brain.com.ua/static/images/prod_img/3/3/U0961533_1738426664.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
9bd8b936-84b9-4bf1-b981-c79c2d087bb9,https://brain.com.ua/static/images/prod_img/3/4/U0961534_2_1738426676.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
9d97fe4a-19b8-4c2f-bf42-31ffd065e3c0,https://brain.com.ua/static/images/prod_img/9/1/U0854691_1739047992.jpg,dcd28de2-2948-449b-ad79-7e4cd48187d8
9e3e0016-6034-437f-8209-30c4abb423bb,https://brain.com.ua/static/images/prod_img/2/6/U0961526_3_1738426592.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
a6095b47-6596-476d-98f3-339390525b87,https://brain.com.ua/static/images/prod_img/3/1/U0961531_6_1738426649.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
adb4fe52-0bcb-4d83-8018-df9876e0c1bd,https://brain.com.ua/static/images/prod_img/3/1/U0961531_3_1738426645.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
b50b27bc-2370-4802-80c0-1c1ce26bdf60,https://brain.com.ua/static/images/prod_img/8/9/U0854689_2small_1739047985.jpg,dcd28de2-2948-449b-ad79-7e4cd48187d8
b82dca2a-1dcd-4dfa-a0fe-ab870b16277c,https://brain.com.ua/static/images/prod_img/2/6/U0961526_9_1738426599.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
b96e4aa9-15c6-4b6d-a0ed-9ee12ca85f86,https://brain.com.ua/static/images/prod_img/9/4/U0854694_1739048003.jpg,dcd28de2-2948-449b-ad79-7e4cd48187d8
bcca660f-abb1-4e94-9bdb-57ab86b765d9,https://brain.com.ua/static/images/prod_img/3/2/U0961532_2_1738426655.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
bf609943-5913-4a25-8b71-3dd4af67b9b6,https://brain.com.ua/static/images/prod_img/3/1/U0961531_2_1738426644.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
c03beb77-30cc-473d-be60-a8647b26587b,https://brain.com.ua/static/images/prod_img/2/6/U0961526_1738426590.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
c0968218-7092-4e46-b284-dbbf2d1655a0,https://brain.com.ua/static/images/prod_img/2/6/U0961526_2_1738426591.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
ca54529b-441b-42c0-95ce-1bac39c254d1,https://brain.com.ua/static/images/prod_img/8/9/U0854689_small_1739047983.jpg,dcd28de2-2948-449b-ad79-7e4cd48187d8
cc27fb71-5d94-451c-b452-59ccbf21bf74,https://brain.com.ua/static/images/prod_img/3/4/U0961534_4_1738426678.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
cc67b2cb-4d7c-49c3-8352-94a21a3d06fe,https://brain.com.ua/static/images/prod_img/8/9/U0854689_3small_1739047986.jpg,dcd28de2-2948-449b-ad79-7e4cd48187d8
cd7e9455-ed19-48d2-b588-e09a44610a64,https://brain.com.ua/static/images/prod_img/3/3/U0961533_3_1738426666.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
d074ce58-b2c2-4c37-bde7-32bd7f0f3c9e,https://brain.com.ua/static/images/prod_img/9/1/U0854691_2_1739047993.jpg,dcd28de2-2948-449b-ad79-7e4cd48187d8
d0d2f268-f923-4f6b-abf4-2d3e4094f22c,https://brain.com.ua/static/images/prod_img/3/0/U0961530_small_1738426633.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
d2714255-6a32-400f-a383-b1851f9b36d8,https://brain.com.ua/static/images/prod_img/3/1/U0961531_8_1738426651.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
d4a9b6dd-1c95-48d2-80c2-bc81d36a9e55,https://brain.com.ua/static/images/prod_img/2/6/U0961526_6_1738426596.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
d74da789-d205-4455-966a-e1f33917d313,https://brain.com.ua/static/images/prod_img/9/4/U0854694_3_1739048005.jpg,dcd28de2-2948-449b-ad79-7e4cd48187d8
d783eb17-e962-47c7-aae9-3d8b90293028,https://brain.com.ua/static/images/prod_img/3/0/U0961530_8small_1738426641.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
db250d41-f5d1-4a7c-8fb3-55facfc41d63,https://brain.com.ua/static/images/prod_img/3/1/U0961531_5_1738426647.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
ddfa5613-f346-475b-8638-d3923330eb79,https://brain.com.ua/static/images/prod_img/3/0/U0961530_9small_1738426642.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
e0433a84-6416-4a87-b76d-24521a6621d0,https://brain.com.ua/static/images/prod_img/3/0/U0961530_6small_1738426638.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
e16ac28a-8b82-416e-ae7f-7a83e81e3e9d,https://brain.com.ua/static/images/prod_img/3/2/U0961532_7_1738426661.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
e674e0b4-3917-4dca-9802-5fea2b4b318d,https://brain.com.ua/static/images/prod_img/3/3/U0961533_5_1738426669.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
e949e712-46cc-4218-8e86-78246ef8df93,https://brain.com.ua/static/images/prod_img/3/0/U0961530_2small_1738426634.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
e9dc45d7-a613-46c1-a23d-0af33859a498,https://brain.com.ua/static/images/prod_img/3/3/U0961533_2_1738426665.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
f13d8a0b-c0e9-4565-a27b-e8fbc1b68644,https://brain.com.ua/static/images/prod_img/3/1/U0961531_9_1738426652.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
f194ae7b-99bf-439e-be95-be5b34471e45,https://brain.com.ua/static/images/prod_img/3/4/U0961534_3_1738426677.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
fc37e2af-d587-463e-a250-546b2e4e6f9b,https://brain.com.ua/static/images/prod_img/2/6/U0961526_4_1738426593.jpg,82730c2b-f80e-40e4-ab84-43d9c2d18796
